18,46,1
36,16,1
38,8,1
43,0,1
13,36,1
4,29,1
6,39,1
5,33,1
26,11,1
28,37,1
29,28,1
26,8,1
2,1,1
15,13,1
0,49,1
28,35,1
4,15,1
32,18,1
4,2,1
42,14,1
20,38,1
30,27,1
16,27,1
17,25,1
16,25,1
25,24,1
33,15,1
15,12,1
15,41,1
40,4,1
32,31,1
34,36,1
12,21,1
24,26,1
4,22,1
3,6,1
9,28,1
17,39,1
5,29,1
1,49,1
4,45,1
19,26,1
48,11,1
18,33,1
42,25,1
33,4,1
29,22,1
8,14,1
29,31,1
12,30,1
14,33,1
39,9,1
38,1,1
43,14,1
18,12,1
4,18,1
21,41,1
2,20,1
42,7,1
22,31,1
27,4,1
12,3,1
20,43,1
10,42,1
7,29,1
33,1,1
43,12,1
14,12,1
34,31,1
48,14,1
13,34,1
36,6,1
36,19,1
41,20,1
28,34,1
36,1,1
19,25,1
12,38,1
7,15,1
33,11,1
12,25,1
29,20,1
29,3,1
21,18,1
10,7,1
41,13,1
15,44,1
9,45,1
39,12,1
16,16,1
37,1,1
0,47,1
37,0,1
1,46,1
14,46,1
3,17,1
23,30,1
34,17,1
27,27,1
32,33,1
2,20,1
1,15,1
49,6,1
20,16,1
7,18,1
22,16,1
39,0,1
2,30,1
26,16,1
23,17,1
8,2,1
18,46,1
8,5,1
22,6,1
15,30,1
40,17,1
44,20,1
30,39,1
43,6,1
41,1,1
29,21,1
45,13,1
23,30,1
20,18,1
21,4,1
25,22,1
26,24,1
17,23,1
16,17,1
35,1,1
33,26,1
1,7,1
45,13,1
28,18,1
6,4,1
32,17,1
1,4,1
46,6,1
23,7,1
37,24,1
39,10,1
12,10,1
10,48,1
5,27,1
22,37,1
19,11,1
1,28,1
45,9,1
18,30,1
6,11,1
22,34,1
25,42,1
2,33,1
24,25,1
20,42,1
4,15,1
9,14,1
10,16,1
0,16,1
3,39,1
16,19,1
45,10,1
25,8,1
17,14,1
11,2,1
5,49,1
8,21,1
32,36,1
8,36,1
43,3,1
5,39,1
37,2,1
10,33,1
29,13,1
10,35,1
30,5,1
47,16,1
20,18,1
31,33,1
8,6,1
27,9,1
35,4,1
26,14,1
38,10,1
19,26,1
37,26,1
21,7,1
25,3,1
14,21,1
28,9,1
17,24,1
8,32,1
10,19,1
37,15,1
45,10,1
23,36,1
0,2,1
9,40,1
4,6,1
22,32,1
43,2,1
6,44,1
4,17,1
35,2,1
22,13,1
2,30,1
37,2,1
8,12,1
32,7,1
20,7,1
13,32,1
40,4,1
0,29,1
0,47,1
4,23,1
1,18,1
17,17,1
22,44,1
0,45,1
40,26,1
21,32,1
28,7,1
34,13,1
10,1,1
30,0,1
22,35,1
18,16,1
33,20,1
25,35,1
33,10,1
25,7,1
21,16,1
22,18,1
35,11,1
34,27,1
34,28,1
3,34,1
1,19,1
9,19,1
25,14,1
47,0,1
23,7,1
20,13,1
13,18,1
7,25,1
22,8,1
26,28,1
24,38,1
43,11,1
35,19,1
39,2,1
24,9,1
29,1,1
10,5,1
26,12,1
23,41,1
2,9,1
29,6,1
24,35,1
23,29,1
39,25,1
20,39,1
1,48,1
35,27,1
10,3,1
24,22,1
14,5,1
14,0,1
15,38,1
33,8,1
11,19,1
24,6,1
6,49,1
6,13,1
8,15,1
11,36,1
10,8,1
17,42,1
7,42,1
3,8,1
3,15,1
31,21,1
39,7,1
2,19,1
14,31,1
3,33,1
34,21,1
16,9,1
32,24,1
8,16,1
45,12,1
48,9,1
17,33,1
47,1,1
5,28,1
47,10,1
4,39,1
4,46,1
1,4,1
32,32,1
0,38,1
11,3,1
2,37,1
25,11,1
6,21,1
5,2,1
32,6,1
20,42,1
45,19,1
9,41,1
49,7,1
40,27,1
37,31,1
0,23,1
42,1,1
24,9,1
32,36,1
48,0,1
38,13,1
14,40,1
30,22,1
41,10,1
23,42,1
43,17,1
42,23,1
21,15,1
45,17,1
29,37,1
24,14,1
20,42,1
12,41,1
19,10,1
25,36,1
25,27,1
33,32,1
35,8,1
41,18,1
1,3,1
28,32,1
41,0,1
2,9,1
17,31,1
29,24,1
31,29,1
38,0,1
28,2,1
1,45,1
27,4,1
37,7,1
10,31,1
40,6,1
31,30,1
11,13,1
14,25,1
6,34,1
33,27,1
14,21,1
9,19,1
30,30,1
6,46,1
49,3,1
3,22,1
39,2,1
3,42,1
15,29,1
41,20,1
30,21,1
42,17,1
36,11,1
12,10,1
40,5,1
32,31,1
16,42,1
30,1,1
38,16,1
47,6,1
0,47,1
15,32,1
23,44,1
45,1,1
9,29,1
3,33,1
24,15,1
25,27,1
4,41,1
23,16,1
15,34,1
6,47,1
39,26,1
20,30,1
26,26,1
8,45,1
17,28,1
12,15,1
42,10,1
1,9,1
2,2,1
35,23,1
5,43,1
25,12,1
34,18,1
26,4,1
2,15,1
4,24,1
6,14,1
17,20,1
3,29,1
34,22,1
10,42,1
9,6,1
33,35,1
35,34,1
34,28,1
24,3,1
20,35,1
11,7,1
10,41,1
35,11,1
43,6,1
5,1,1
7,18,1
27,3,1
22,0,1
13,34,1
25,33,1
11,1,1
34,10,1
40,25,1
37,33,1
22,4,1
5,15,1
31,33,1
33,25,1
24,21,1
5,44,1
42,20,1
20,45,1
32,26,1
2,10,1
21,14,1
11,25,1
44,21,1
2,38,1
25,31,1
34,7,1
3,21,1
17,47,1
36,5,1
18,3,1
16,42,1
27,8,1
2,41,1
25,36,1
4,27,1
10,11,1
8,20,1
7,1,1
35,14,1
41,0,1
19,19,1
13,14,1
11,0,1
21,30,1
13,4,1
4,3,1
4,8,1
40,20,1
29,4,1
22,21,1
28,41,1
38,0,1
19,1,1
18,5,1
44,12,1
29,38,1
3,19,1
1,47,1
8,43,1
31,12,1
4,14,1
33,6,1
23,35,1
19,30,1
11,14,1
6,36,1
0,12,1
28,6,1
28,5,1
15,34,1
2,16,1
17,18,1
28,9,1
3,16,1
35,9,1
8,41,1
13,9,1
22,7,1
41,17,1
7,38,1
10,30,1
1,28,1
23,3,1
19,25,1
40,19,1
11,24,1
13,9,1
5,34,1
26,34,1
0,25,1
42,24,1
4,37,1
40,0,1
11,27,1
6,40,1
24,29,1
14,43,1
15,18,1
46,6,1
7,21,1
14,23,1
9,39,1
27,13,1
14,48,1
45,20,1
32,35,1
9,35,1
21,33,1
31,11,1
0,30,1
5,8,1
35,10,1
25,25,1
29,35,1
2,26,1
4,3,1
4,48,1
26,24,1
36,8,1
13,31,1
41,27,1
6,37,1
21,24,1
30,28,1
7,29,1
27,18,1
42,3,1
37,14,1
43,5,1
14,6,1
1,10,1
9,6,1
12,16,1
19,20,1
30,16,1
15,35,1
12,38,1
7,8,1
36,21,1
0,7,1
25,32,1
32,27,1
35,19,1
2,8,1
27,26,1
3,35,1
24,13,1
11,14,1
45,1,1
9,25,1
41,2,1
26,38,1
37,5,1
2,22,1
6,34,1
25,20,1
10,7,1
14,14,1
8,30,1
22,0,1
18,18,1
28,31,1
26,10,1
10,36,1
6,11,1
41,24,1
24,17,1
28,16,1
33,19,1
47,3,1
31,10,1
20,26,1
20,8,1
38,11,1
7,12,1
29,0,1
8,20,1
30,10,1
24,4,1
1,31,1
22,32,1
12,22,1
2,2,1
19,29,1
33,2,1
36,27,1
1,39,1
17,36,1
7,36,1
7,29,1
37,18,1
34,29,1
1,16,1
21,36,1
41,0,1
13,37,1
35,3,1
9,4,1
24,32,1
26,17,1
17,46,1
36,29,1
37,17,1
6,18,1
22,4,1
26,15,1
24,40,1
12,4,1
18,10,1
23,40,1
40,27,1
17,16,1
40,14,1
18,29,1
25,8,1
15,43,1
31,16,1
24,7,1
5,35,1
10,36,1
24,21,1
25,22,1
39,8,1
34,32,1
9,38,1
35,0,1
29,31,1
25,27,1
7,33,1
38,4,1
7,3,1
40,21,1
7,8,1
49,5,1
17,36,1
20,0,1
1,28,1
37,15,1
13,17,1
14,14,1
33,28,1
11,37,1
29,9,1
9,35,1
12,6,1
36,7,1
5,35,1
27,0,1
9,15,1
1,47,1
20,19,1
29,14,1
28,0,1
6,17,1
21,24,1
8,30,1
40,17,1
24,9,1
12,13,1
31,20,1
14,7,1
17,21,1
10,32,1
5,46,1
28,21,1
9,6,1
33,26,1
11,20,1
1,12,1
31,25,1
24,34,1
38,7,1
0,39,1
16,7,1
26,35,1
23,16,1
7,7,1
42,24,1
27,25,1
14,37,1
12,27,1
15,41,1
14,2,1
26,1,1
37,9,1
44,16,1
31,2,1
36,17,1
49,4,1
23,4,1
26,30,1
29,13,1
4,49,1
41,19,1
32,35,1
8,46,1
35,17,1
17,31,1
36,32,1
1,34,1
31,8,1
33,20,1
25,40,1
44,15,1
1,33,1
27,40,1
1,40,1
14,22,1
7,13,1
16,35,1
38,18,1
29,28,1
11,9,1
15,7,1
12,40,1
38,31,1
34,8,1
33,33,1
45,3,1
6,15,1
42,13,1
10,15,1
5,22,1
11,26,1
5,30,1
21,32,1
48,10,1
19,12,1
9,28,1
4,41,1
38,24,1
29,29,1
1,23,1
21,30,1
19,5,1
41,16,1
17,26,1
37,0,1
48,13,1
13,23,1
26,33,1
34,18,1
19,31,1
24,34,1
26,0,1
20,19,1
18,14,1
45,20,1
12,38,1
9,15,1
32,34,1
17,0,1
13,20,1
16,23,1
40,19,1
33,32,1
32,19,1
10,10,1
27,9,1
20,20,1
32,27,1
47,13,1
30,19,1
1,7,1
17,24,1
28,20,1
21,25,1
35,3,1
25,39,1
15,7,1
26,14,1
9,20,1
36,26,1
13,22,1
8,22,1
16,46,1
3,3,1
10,38,1
17,16,1
15,16,1
2,32,1
44,16,1
26,1,1
17,3,1
28,31,1
5,49,1
32,16,1
2,1,1
10,15,1
41,1,1
20,44,1
13,27,1
20,3,1
9,15,1
5,21,1
27,7,1
37,12,1
39,13,1
3,24,1
0,49,1
0,47,1
11,13,1
8,46,1
22,16,1
41,19,1
26,33,1
16,35,1
3,48,1
43,11,1
18,6,1
4,30,1
31,2,1
43,12,1
1,14,1
20,17,1
11,46,1
32,26,1
44,22,1
14,45,1
6,27,1
13,21,1
12,26,1
7,3,1
12,35,1
35,14,1
14,21,1
47,0,1
6,41,1
7,17,1
5,14,1
7,29,1
37,6,1
24,20,1
23,8,1
46,4,1
41,22,1
45,2,1
34,24,1
26,3,1
25,0,1
6,7,1
11,16,1
16,27,1
42,4,1
25,24,1
46,19,1
19,41,1
6,23,1
7,41,1
3,40,1
25,3,1
27,8,1
38,0,1
47,12,1
36,10,1
37,23,1
1,21,1
0,6,1
12,48,1
2,9,1
18,34,1
40,24,1
14,3,1
26,19,1
36,26,1
1,37,1
12,9,1
10,47,1
21,35,1
29,2,1
25,16,1
43,23,1
27,21,1
32,20,1
3,4,1
16,32,1
44,7,1
39,6,1
7,5,1
15,7,1
3,35,1
0,49,1
6,49,1
47,16,1
23,41,1
9,43,1
10,34,1
7,31,1
47,5,1
34,21,1
3,22,1
5,9,1
7,49,1
26,30,1
17,1,1
