62,121,1
77,90,1
110,81,1
114,88,1
68,37,1
40,102,1
41,62,1
42,30,1
118,78,1
85,78,1
124,12,1
45,100,1
22,58,1
143,32,1
22,83,1
99,74,1
29,15,1
9,87,1
89,77,1
104,89,1
57,62,1
11,104,1
76,40,1
117,39,1
77,123,1
123,54,1
3,17,1
57,134,1
15,12,1
51,84,1
15,148,1
46,120,1
59,63,1
87,8,1
106,87,1
79,11,1
125,77,1
80,94,1
3,25,1
92,82,1
9,105,1
86,57,1
72,54,1
102,91,1
37,55,1
18,28,1
103,29,1
40,52,1
22,82,1
67,54,1
30,131,1
24,30,1
36,84,1
46,1,1
56,0,1
82,110,1
91,49,1
52,38,1
71,127,1
76,10,1
51,10,1
33,114,1
39,11,1
9,51,1
60,105,1
129,72,1
104,56,1
66,45,1
29,73,1
18,128,1
112,85,1
135,42,1
50,77,1
62,34,1
102,95,1
40,116,1
70,54,1
133,40,1
15,76,1
80,100,1
71,0,1
107,99,1
129,7,1
12,102,1
128,4,1
19,52,1
49,138,1
1,5,1
107,32,1
3,41,1
117,11,1
8,138,1
110,2,1
0,145,1
129,74,1
6,20,1
88,109,1
98,69,1
113,95,1
69,89,1
53,113,1
60,101,1
98,12,1
116,58,1
147,4,1
87,7,1
62,0,1
2,48,1
63,77,1
93,15,1
21,136,1
134,37,1
23,112,1
40,97,1
74,123,1
29,18,1
87,42,1
105,32,1
139,25,1
31,106,1
96,86,1
51,117,1
47,142,1
5,43,1
57,78,1
47,44,1
12,125,1
105,102,1
66,19,1
56,31,1
45,36,1
143,43,1
69,68,1
22,85,1
95,28,1
95,20,1
104,101,1
43,134,1
19,127,1
123,77,1
52,70,1
124,15,1
104,32,1
51,139,1
77,68,1
109,91,1
56,67,1
7,112,1
23,55,1
52,6,1
33,107,1
51,98,1
126,34,1
92,12,1
83,85,1
99,42,1
37,31,1
1,28,1
12,60,1
36,43,1
7,81,1
14,24,1
37,131,1
62,1,1
25,47,1
142,14,1
36,22,1
57,7,1
140,5,1
16,15,1
14,136,1
79,52,1
16,100,1
51,18,1
14,76,1
117,79,1
47,114,1
91,44,1
85,121,1
111,97,1
119,75,1
19,15,1
36,94,1
79,127,1
108,56,1
109,46,1
63,76,1
116,31,1
55,18,1
2,39,1
60,51,1
7,109,1
83,113,1
70,131,1
99,0,1
60,105,1
57,42,1
32,56,1
55,15,1
26,93,1
69,87,1
138,42,1
124,52,1
136,38,1
40,143,1
39,83,1
83,26,1
98,81,1
97,109,1
89,80,1
95,78,1
49,8,1
1,93,1
89,12,1
60,62,1
32,63,1
10,23,1
147,1,1
108,8,1
61,28,1
80,122,1
80,27,1
79,117,1
97,39,1
73,35,1
88,93,1
138,7,1
99,56,1
35,102,1
87,114,1
90,105,1
98,73,1
39,46,1
87,29,1
112,64,1
14,95,1
87,101,1
87,12,1
83,17,1
103,19,1
11,42,1
10,126,1
8,123,1
69,84,1
37,119,1
35,17,1
91,110,1
139,48,1
94,58,1
18,118,1
48,59,1
95,106,1
67,96,1
40,51,1
40,5,1
36,82,1
80,38,1
36,10,1
51,78,1
51,41,1
86,62,1
116,89,1
67,12,1
27,143,1
50,134,1
63,27,1
40,114,1
36,8,1
5,87,1
118,38,1
35,108,1
102,102,1
134,65,1
54,14,1
30,7,1
66,36,1
84,36,1
18,34,1
58,120,1
116,67,1
87,89,1
2,118,1
74,96,1
114,95,1
13,69,1
17,92,1
50,24,1
128,78,1
124,16,1
51,15,1
77,7,1
24,122,1
17,50,1
65,54,1
36,76,1
8,98,1
94,85,1
86,27,1
35,93,1
41,15,1
8,144,1
51,4,1
93,93,1
63,131,1
116,39,1
89,67,1
140,3,1
93,115,1
17,7,1
94,73,1
73,42,1
75,23,1
19,144,1
107,76,1
68,21,1
54,21,1
9,102,1
74,47,1
88,12,1
60,10,1
55,124,1
85,21,1
6,123,1
112,84,1
113,45,1
19,0,1
5,101,1
60,101,1
18,143,1
144,31,1
28,29,1
10,102,1
40,38,1
95,109,1
14,12,1
78,85,1
41,62,1
125,2,1
78,1,1
