48,61,1
52,51,1
23,63,1
19,61,1
38,32,1
63,42,1
33,37,1
46,14,1
53,18,1
49,20,1
16,34,1
14,21,1
11,37,1
8,13,1
38,65,1
39,58,1
18,4,1
28,38,1
25,6,1
49,48,1
28,46,1
9,28,1
79,12,1
58,6,1
3,1,1
16,12,1
35,19,1
6,30,1
9,47,1
46,49,1
3,37,1
30,4,1
48,35,1
14,65,1
14,35,1
50,60,1
20,12,1
38,55,1
6,23,1
62,40,1
22,24,1
77,13,1
16,15,1
30,11,1
33,23,1
15,37,1
15,69,1
0,22,1
49,0,1
36,71,1
37,63,1
8,33,1
77,5,1
1,76,1
4,41,1
8,79,1
1,66,1
28,54,1
48,13,1
56,38,1
41,14,1
40,20,1
6,27,1
46,35,1
35,13,1
24,67,1
38,16,1
58,13,1
0,31,1
8,73,1
17,49,1
45,40,1
20,1,1
25,0,1
15,62,1
25,17,1
55,42,1
56,48,1
13,67,1
30,14,1
73,1,1
31,35,1
57,3,1
22,41,1
21,40,1
32,47,1
3,49,1
28,14,1
57,6,1
6,21,1
64,16,1
5,14,1
65,25,1
64,48,1
46,59,1
23,6,1
16,49,1
71,6,1
32,48,1
51,22,1
33,0,1
56,4,1
20,39,1
69,10,1
35,63,1
29,74,1
67,1,1
32,29,1
32,10,1
77,10,1
14,53,1
17,5,1
37,59,1
7,2,1
66,45,1
54,12,1
77,6,1
22,40,1
61,13,1
34,14,1
4,19,1
66,7,1
23,46,1
26,20,1
3,66,1
70,12,1
13,54,1
4,64,1
26,25,1
10,1,1
61,35,1
6,18,1
39,51,1
20,62,1
66,31,1
24,56,1
35,63,1
46,26,1
4,17,1
29,4,1
6,24,1
49,21,1
16,77,1
38,40,1
48,29,1
57,23,1
3,7,1
57,22,1
26,62,1
77,21,1
17,52,1
18,76,1
36,25,1
22,64,1
39,49,1
33,0,1
44,3,1
52,21,1
1,22,1
66,18,1
21,8,1
5,65,1
26,57,1
2,27,1
8,9,1
36,10,1
61,9,1
24,21,1
41,13,1
19,65,1
36,65,1
73,11,1
5,43,1
32,1,1
27,15,1
65,23,1
32,18,1
46,5,1
56,24,1
57,45,1
13,76,1
53,18,1
1,70,1
32,40,1
24,61,1
50,3,1
21,15,1
59,40,1
29,74,1
44,11,1
37,20,1
46,25,1
32,70,1
26,37,1
78,13,1
11,56,1
56,55,1
70,38,1
11,33,1
59,30,1
66,18,1
7,32,1
43,11,1
13,74,1
9,48,1
35,42,1
4,49,1
17,42,1
45,26,1
37,44,1
18,28,1
3,65,1
12,58,1
25,53,1
50,17,1
37,20,1
36,16,1
59,12,1
12,4,1
30,45,1
33,69,1
17,77,1
64,16,1
4,5,1
34,24,1
62,3,1
1,41,1
30,70,1
36,0,1
76,8,1
23,53,1
14,7,1
7,7,1
60,1,1
7,78,1
40,48,1
27,43,1
44,59,1
3,25,1
33,38,1
27,25,1
28,31,1
2,51,1
31,69,1
38,11,1
51,43,1
10,52,1
16,49,1
11,31,1
5,48,1
13,50,1
19,57,1
40,36,1
32,26,1
52,34,1
43,51,1
55,31,1
27,63,1
49,58,1
30,59,1
30,14,1
23,72,1
44,8,1
24,7,1
6,10,1
20,68,1
4,34,1
27,28,1
5,7,1
2,42,1
56,1,1
0,12,1
7,19,1
28,20,1
4,20,1
8,26,1
11,41,1
20,75,1
52,16,1
33,18,1
28,36,1
58,25,1
36,67,1
6,25,1
64,24,1
22,47,1
12,31,1
65,15,1
70,29,1
62,23,1
35,32,1
21,74,1
44,21,1
26,45,1
21,49,1
73,30,1
42,55,1
29,9,1
24,64,1
8,11,1
1,40,1
73,31,1
8,78,1
24,58,1
61,2,1
62,4,1
34,60,1
8,54,1
59,4,1
9,40,1
39,45,1
15,29,1
17,71,1
35,34,1
44,10,1
0,63,1
28,6,1
64,30,1
14,24,1
76,21,1
43,65,1
60,22,1
52,9,1
5,51,1
28,64,1
78,8,1
45,25,1
30,28,1
79,4,1
47,60,1
4,1,1
43,13,1
24,70,1
64,41,1
66,8,1
58,24,1
3,4,1
11,4,1
22,53,1
57,20,1
3,5,1
16,57,1
21,21,1
64,37,1
46,65,1
25,30,1
47,57,1
14,46,1
3,29,1
21,36,1
10,1,1
40,28,1
41,22,1
58,7,1
25,5,1
77,21,1
22,25,1
46,9,1
30,39,1
8,72,1
4,39,1

53,40,1
16,34,1
15,64,1
21,75,1
24,75,1
58,40,1
3,32,1
46,25,1
34,5,1
58,15,1
4,3,1
24,60,1
30,8,1
37,19,1
10,53,1
74,6,1
19,21,1
19,6,1
13,59,1
32,45,1
40,54,1
34,65,1
61,29,1
38,1,1
13,52,1
51,46,1
22,52,1
28,4,1
77,10,1
53,6,1
61,28,1
59,40,1
31,16,1
4,23,1
76,8,1
5,24,1
43,3,1
31,42,1
69,1,1
63,19,1
27,56,1
24,1,1
54,43,1
9,72,1
24,51,1
37,10,1
47,18,1
21,44,1
39,0,1
6,49,1
22,2,1
0,57,1
67,9,1
6,54,1
43,19,1
61,45,1
23,22,1
17,76,1
41,51,1
69,32,1
6,42,1
51,29,1
9,62,1
46,25,1
19,48,1
22,32,1
23,39,1
78,12,1
33,26,1
42,20,1
34,6,1
39,23,1
52,39,1
64,28,1
42,31,1
38,36,1
11,61,1
69,38,1
10,61,1
61,38,1
69,6,1
72,15,1
9,8,1
41,51,1
24,60,1
51,51,1
62,11,1
26,36,1
10,37,1
40,42,1
56,7,1
8,60,1
74,26,1
26,48,1
48,44,1
37,26,1
4,50,1
34,5,1
1,51,1
41,6,1
23,7,1
8,9,1
68,13,1
54,36,1
27,0,1
26,61,1
64,5,1
65,14,1
71,13,1
74,11,1
27,48,1
12,55,1
49,61,1
17,74,1
29,22,1
56,54,1
3,45,1
10,42,1
73,29,1
32,46,1
57,7,1
30,52,1
43,60,1
4,67,1
54,9,1
27,52,1
34,24,1
59,26,1
5,57,1
20,61,1
12,22,1
2,33,1
33,65,1
70,13,1
57,42,1
35,58,1
41,64,1
40,41,1
25,74,1
48,58,1
40,26,1
15,45,1
3,20,1
48,57,1
22,8,1
60,9,1
65,25,1
42,0,1
58,24,1
19,64,1
45,5,1
50,28,1
57,31,1
63,46,1
49,37,1
29,61,1
63,46,1
38,23,1
12,61,1
22,29,1
16,18,1
1,71,1
55,28,1
12,32,1
3,16,1
26,15,1
59,5,1
2,50,1
10,28,1
32,12,1
11,16,1
15,12,1
22,8,1
60,32,1
66,9,1
2,24,1
47,37,1
23,20,1
30,46,1
68,33,1
62,27,1
49,10,1
3,9,1
14,14,1
61,50,1
65,41,1
64,28,1
42,26,1
32,41,1
25,71,1
12,24,1
70,13,1
59,51,1
49,43,1
2,40,1
48,47,1
58,16,1
43,32,1
6,27,1
33,65,1
17,38,1
17,68,1
6,18,1
26,56,1
35,35,1
63,19,1
23,59,1
22,45,1
11,8,1
24,43,1
60,2,1
68,21,1
66,30,1
49,8,1
70,26,1
53,24,1
48,32,1
68,28,1
33,70,1
3,50,1
16,67,1
68,10,1
12,69,1
12,29,1
21,26,1
70,1,1
42,60,1
12,58,1
8,33,1
3,42,1
51,58,1
26,66,1
24,43,1
17,14,1
71,7,1
61,15,1
45,19,1
2,73,1
4,8,1
60,40,1
37,47,1
44,34,1
70,3,1
28,60,1
64,5,1
19,71,1
60,10,1
23,52,1
2,26,1
1,72,1
71,23,1
20,13,1
67,10,1
6,39,1
67,30,1
24,67,1
35,56,1
62,33,1
52,43,1
9,44,1
12,51,1
12,47,1
58,15,1
30,28,1
53,18,1
2,73,1
11,75,1
21,7,1
21,28,1
36,6,1
2,31,1
12,77,1
20,65,1
65,9,1
36,22,1
34,60,1
44,1,1
29,69,1
2,41,1
10,8,1
12,7,1
59,24,1
31,22,1
18,5,1
41,0,1
5,21,1
7,35,1
44,42,1
17,66,1
41,11,1
2,75,1
60,43,1
55,5,1
2,39,1
46,23,1
22,15,1
23,61,1
59,3,1
43,41,1
19,32,1
70,21,1
37,56,1
13,56,1
27,55,1
28,55,1
18,55,1
63,44,1
40,56,1
63,32,1
65,3,1
43,61,1
19,54,1
34,37,1
27,24,1
70,2,1
3,3,1
33,68,1
43,38,1
60,23,1
14,66,1
17,33,1
52,29,1
10,34,1
46,14,1
6,48,1
33,32,1
43,1,1
2,38,1
28,37,1
7,70,1
2,39,1
1,7,1
2,42,1
12,50,1
27,5,1
34,50,1
22,57,1
26,10,1
46,58,1
27,65,1
57,0,1
4,7,1
7,64,1
34,30,1
15,20,1
18,11,1
29,49,1
52,32,1
1,32,1
8,70,1
36,14,1
18,71,1
54,25,1
55,32,1
24,40,1
6,58,1
37,19,1
64,44,1
0,43,1
59,13,1
33,30,1
68,17,1
78,8,1
56,19,1
24,53,1
20,16,1
38,39,1
70,29,1
63,0,1
38,9,1
6,50,1
34,60,1
35,46,1
22,13,1
8,68,1
12,71,1
56,40,1
26,51,1
19,44,1
53,3,1
61,33,1
49,18,1
55,40,1
38,44,1
31,69,1
19,3,1
72,31,1
77,9,1
58,29,1
6,68,1
27,65,1
16,47,1
23,38,1
36,46,1
19,37,1
57,31,1
45,57,1
5,24,1
10,60,1
71,11,1
42,27,1
33,3,1
20,21,1
16,52,1
60,16,1
27,67,1
0,25,1
35,51,1
47,36,1
52,21,1
23,36,1
24,59,1
22,76,1
3,61,1
22,51,1
26,16,1
14,14,1
31,42,1
36,41,1
24,48,1
50,1,1
27,61,1
42,41,1
40,55,1
37,1,1
9,51,1
23,61,1
7,7,1
70,2,1
67,6,1
4,26,1
2,30,1
65,44,1
64,4,1
15,41,1
34,53,1
16,25,1
31,44,1
23,66,1
66,30,1
27,67,1
42,52,1
36,35,1
31,36,1
49,12,1
44,24,1
71,9,1
73,17,1
8,15,1
24,26,1
5,54,1
38,41,1
5,25,1
47,33,1
17,62,1
39,17,1
69,11,1
29,0,1
31,19,1
35,20,1
36,6,1
41,25,1
59,9,1
52,27,1
47,12,1
7,5,1
30,21,1
55,27,1
40,30,1
37,15,1
21,34,1
33,2,1
43,11,1
30,24,1
27,60,1
41,63,1
47,3,1
50,13,1
11,46,1
32,9,1
24,3,1
55,15,1
31,46,1
60,5,1
0,51,1
65,32,1
8,32,1
71,22,1
50,55,1
5,42,1
55,14,1
33,39,1
8,72,1
15,38,1
50,34,1
32,24,1
20,53,1
0,5,1
28,12,1
35,40,1
4,18,1
10,27,1
66,4,1
52,46,1
40,33,1
25,12,1
1,56,1
22,23,1
60,13,1
17,14,1
61,38,1
9,35,1
41,60,1
77,18,1
1,13,1
30,70,1
20,32,1
25,44,1
53,37,1
77,3,1
11,35,1
49,24,1
12,14,1
28,72,1
28,43,1
29,18,1
28,45,1
21,15,1
28,60,1
40,60,1
9,59,1
54,57,1
0,53,1
42,34,1
14,22,1
52,15,1
64,0,1
37,69,1
75,26,1
36,22,1
58,28,1
25,14,1
49,24,1
25,56,1
48,15,1
44,37,1
18,50,1
18,11,1
75,15,1
40,65,1
2,62,1
56,36,1
3,70,1
37,27,1
33,46,1
78,15,1
20,11,1
74,3,1
4,24,1
69,32,1
27,30,1
34,35,1
71,7,1
10,10,1
78,2,1
42,58,1
6,79,1
57,8,1
40,68,1
56,11,1
21,36,1
43,17,1
75,17,1
2,34,1
45,19,1
44,24,1
69,5,1
40,36,1
71,2,1
8,72,1
64,21,1
41,14,1
70,19,1
9,5,1
19,13,1
23,48,1
77,3,1
39,25,1
43,43,1
18,34,1
11,30,1
56,15,1
21,37,1
39,55,1
26,73,1
65,26,1
39,10,1
63,38,1
18,59,1
71,25,1
13,25,1
4,32,1
18,38,1
78,13,1
37,8,1
27,17,1
43,10,1
14,11,1
56,4,1
23,69,1
49,56,1
22,35,1
8,68,1
10,65,1
25,66,1
4,5,1
9,0,1
15,3,1
39,57,1
44,52,1
10,26,1
69,27,1
22,72,1
9,62,1
22,76,1
23,42,1
66,14,1
48,10,1
24,23,1
37,34,1
1,24,1
28,73,1
19,35,1
27,60,1
8,58,1
29,34,1
12,23,1
44,7,1
