35,45,1
34,52,1
39,35,1
34,55,1
42,31,1
41,36,1
48,21,1
57,20,1
56,34,1
55,9,1
48,19,1
1,48,1
38,3,1
4,19,1
1,11,1
29,61,1
1,55,1
25,56,1
6,52,1
4,69,1
9,27,1
8,28,1
18,11,1
6,65,1
62,18,1
19,59,1
35,31,1
38,8,1
51,44,1
59,24,1
21,16,1
20,63,1
9,39,1
32,30,1
40,54,1
60,20,1
25,26,1
27,21,1
59,8,1
5,17,1
57,20,1
19,35,1
4,65,1
51,47,1
13,0,1
64,10,1
6,38,1
31,48,1
15,58,1
26,43,1
25,52,1
33,47,1
22,49,1
22,38,1
19,46,1
28,50,1
24,42,1
39,39,1
33,58,1
55,23,1
1,69,1
31,9,1
49,34,1
49,49,1
22,25,1
7,22,1
9,43,1
6,11,1
36,5,1
28,57,1
22,49,1
3,52,1
19,27,1
22,22,1
55,28,1
55,7,1
48,39,1
0,69,1
15,17,1
59,26,1
16,29,1
21,3,1
36,7,1
60,26,1
36,2,1
39,16,1
69,10,1
19,21,1
25,53,1
10,63,1
25,23,1
6,2,1
8,17,1
35,10,1
59,7,1
25,60,1
17,13,1
25,36,1
64,28,1
49,29,1
60,12,1
53,34,1
9,67,1
55,26,1
54,4,1
30,22,1
23,40,1
33,3,1
12,20,1
3,13,1
58,17,1
16,9,1
54,32,1
25,13,1
1,50,1
26,14,1
17,67,1
8,5,1
7,24,1
27,52,1
57,1,1
15,43,1
15,19,1
46,17,1
57,6,1
13,2,1
57,21,1
5,41,1
31,30,1
54,12,1
15,63,1
2,53,1
61,14,1
35,38,1
17,5,1
19,43,1
33,46,1
59,25,1
7,60,1
45,47,1
33,12,1
19,32,1
53,20,1
54,28,1
7,69,1
36,47,1
25,61,1
42,28,1
3,21,1
3,24,1
3,56,1
16,46,1
10,67,1
40,19,1
31,16,1
47,3,1
2,44,1
57,29,1
34,51,1
47,5,1
9,38,1
31,11,1
6,2,1
45,42,1
39,28,1
39,29,1
35,2,1
22,51,1
40,18,1
1,40,1
1,40,1
3,12,1
4,41,1
0,8,1
29,11,1
14,6,1
12,28,1
29,36,1
60,3,1
18,22,1
42,39,1
35,13,1
33,57,1
38,15,1
9,51,1
48,0,1
21,3,1
60,21,1
31,42,1
37,16,1
14,6,1
59,29,1
12,52,1
44,1,1
32,28,1
9,14,1
18,67,1
69,7,1
7,69,1
39,32,1
21,52,1
17,37,1
17,53,1
37,53,1
26,12,1
45,31,1
13,23,1
23,35,1
18,7,1
43,12,1
33,13,1
2,63,1
57,15,1
57,29,1
35,27,1
3,31,1
1,37,1
40,9,1
30,22,1
25,13,1
26,29,1
51,47,1
30,4,1
21,37,1
15,3,1
4,47,1
51,46,1
64,12,1
5,14,1
37,18,1
28,22,1
30,31,1
50,33,1
45,16,1
39,13,1
30,33,1
3,7,1
31,18,1
36,18,1
36,22,1
53,39,1
41,10,1
18,60,1
8,9,1
26,21,1
0,21,1
31,49,1
59,10,1
4,20,1
46,19,1
20,49,1
59,8,1
0,11,1
58,29,1
44,11,1
3,29,1
15,37,1
12,8,1
23,9,1
13,33,1
43,6,1
65,21,1
9,16,1
6,51,1
55,8,1
62,14,1
13,30,1
49,19,1
48,2,1
48,8,1
55,8,1
17,27,1
29,42,1
58,35,1
60,17,1
63,10,1
4,36,1
10,38,1
33,25,1
65,12,1
41,20,1
45,39,1
28,20,1
36,42,1
14,24,1
11,36,1
0,58,1
12,57,1
16,63,1
34,47,1
42,44,1
14,64,1
23,28,1
40,30,1
18,35,1
43,7,1
19,8,1
13,32,1
60,22,1
35,31,1
53,38,1
13,65,1
52,2,1
23,4,1
4,63,1
19,48,1
11,23,1
35,34,1
8,43,1
19,46,1
24,55,1
41,23,1
62,24,1
1,63,1
21,6,1
18,58,1
8,63,1
43,46,1
12,58,1
60,29,1
0,7,1
45,26,1
64,21,1
6,64,1
42,39,1
21,16,1
54,32,1
1,18,1
67,15,1
14,44,1
13,18,1
41,21,1
20,27,1
34,53,1
31,56,1
50,29,1
21,29,1
25,43,1
57,6,1
10,44,1
5,28,1
59,12,1
48,16,1
13,42,1
46,9,1
35,2,1
35,38,1
5,23,1
36,20,1
3,51,1
29,52,1
34,46,1
41,16,1
33,40,1
27,53,1
35,49,1
30,20,1
20,13,1
45,47,1
29,1,1
27,14,1
25,51,1
10,41,1
29,20,1
30,14,1
24,42,1
37,45,1
20,0,1
26,19,1
51,33,1
32,19,1
22,53,1
27,36,1
33,52,1
31,60,1
39,0,1
53,5,1
56,18,1
63,21,1
33,36,1
36,6,1
11,17,1
2,64,1
13,20,1
14,37,1
40,56,1
17,57,1
43,51,1
3,33,1
47,11,1
62,11,1
23,22,1
15,47,1
39,8,1
57,11,1
55,33,1
36,20,1
12,66,1
9,46,1
48,35,1
6,38,1
63,25,1
0,65,1
15,53,1
23,16,1
7,30,1
19,53,1
21,6,1
57,8,1
6,22,1
11,50,1
50,8,1
58,14,1
0,64,1
46,43,1
26,24,1
12,61,1
21,20,1
6,37,1
25,30,1
5,18,1
1,54,1
20,31,1
67,15,1
22,66,1
53,8,1
49,18,1
4,26,1
10,61,1
8,15,1
14,35,1
43,4,1
60,19,1
15,49,1
0,59,1
2,17,1
0,28,1
6,16,1
18,36,1
15,52,1
15,30,1
11,31,1
3,49,1
15,63,1
35,27,1
38,38,1
14,67,1
3,62,1
53,21,1
43,27,1
2,65,1
27,51,1
1,46,1
8,12,1
29,60,1
10,21,1
13,10,1
18,40,1
33,10,1
2,12,1
37,48,1
63,2,1
46,4,1
50,13,1
21,53,1
20,52,1
37,52,1
32,48,1
11,51,1
31,42,1
57,40,1
55,39,1
45,0,1
21,42,1
